	X	Y	id	Name	Line	Info	Open_date	Close_date	Start_map	End_map
83	2.36075419418744	48.855174470927	190884	Saint-Paul	1				1908	1950
84	2.36635611836599	48.8498526429574	190885	Arsenal	5				1908	1950
85	2.39660650893016	48.852466874240704	190886	Avron	2 Nord				1908	1908
86	2.3729383792757797	48.846071344136895	190887	Gare de Lyon	1	The station was built for the World Exposition of 1900. On multiple levels, it is considered a classic example of the architecture of its time. Most notable is the large clock tower atop one corner of the station, similar in style to the clock tower of t			1908	1950
87	2.36663621457492	48.8463047576443	190888	Austerlitz	5				1908	1915
88	2.3643954449035003	48.8427568723312	190889	Orleans	5				1908	1915
89	2.38624294919984	48.8477519213904	190890	Reuilly	1				1908	1950
90	2.3941323257512996	48.848218748405294	190891	Nation	6	Widely known for having the most active guillotines during the French Revolution, the square was renamed Place de la Nation on Bastille Day, 14 July 1880, under the Third Republic.The square includes a large bronze sculpture, the Triomphe de la Républiq			1908	1950
91	2.4003411250491897	48.845511151718995	190892	Saint-Mande	6				1908	1915
92	2.39959420182539	48.8425701415253	190893	Bel-Air	6				1908	1950
93	2.3956261721989103	48.8401893237494	190894	Daumesnil	6				1908	1950
94	2.38843703616977	48.8399092275405	190895	Charenton	6				1908	1915
95	2.38012751530492	48.8407961988687	190896	Bercy	6				1908	1950
96	2.37251823496239	48.837761823272	190897	Quai de la Gare	6				1908	1950
97	2.36719640699277	48.8352409573917	190898	Chevaleret	6				1908	1950
98	2.40580300112328	48.8477519213904	190899	Porte de Vincennes	1				1908	1950
99	2.36028736717256	48.8381352848839	1908100	Saint-Marcel	5				1908	1950
100	2.36220135793356	48.8334670147351	1908101	Route Nationale	6				1908	1950
101	2.3584667418145298	48.835567736302096	1908102	Campo-Formio	5				1908	1950
102	2.35645938565055	48.8316930720786	1908103	Italie	2 Sud				1908	1908
103	2.35034395175563	48.8294989851087	1908104	Corvisart	2 Sud				1908	1908
104	2.34385505624881	48.830852783451796	1908105	La Glaciere	2 Sud				1908	1908
105	2.33755289154794	48.8324399953024	1908106	Saint-Jacques	2 Sud				1908	1908
106	2.32929005338458	48.8421966799134	1908107	Vavin	4				1908	1950
107	2.3304571209217797	48.8387888427048	1908108	Raspail	2 Sud				1908	1908
108	2.33162418845898	48.8386954773018	1908109	Raspail	4				1908	1950
109	2.33204433277237	48.8337004282426	1908110	Denfert-Rochereau	4				1908	1950
110	2.33204433277237	48.8346340822723	1908111	Denfert-Rochereau	2 Sud				1908	1908
111	2.3301303420113597	48.831459658571205	1908112	Rue Mouton-Duvernet	4				1908	1908
112	2.32751611072804	48.82828523487	1908113	Rue d'Alesia	4				1908	1908
113	2.32634904319084	48.8241304744376	1908114	Porte d'Orleans	4				1908	1950
114	2.32485519674323	48.8407261748165	1908115	Edgar-Quinet	2 Sud				1908	1908
115	2.3520245290092	48.86622660050429	1908116	Reaumur-Sebastopol	3				1908	1950
116	2.36061414608297	48.8665066967132	1908117	Temple	3				1908	1950
117	2.3210272152212204	48.8792510742194	1908118	Europe	3				1908	1950
118	2.36794333021658	48.8522451314087	1908119	La Bastille	5				1908	1950
119	2.31310991650625	48.881072791303794	1908120	Villiers	3				1908	1950
120	2.35518035138552	48.8809391718497	1908121	Gare du Nord	4				1908	1950
121	2.35700714905643	48.876911592800596	1908122	Gare de l'Est	5				1908	1950
122	2.36527134612865	48.8670685675068	1908123	Place de la Republique	5				1908	1950
123	2.3865291387708902	48.8629131168518	1908124	Pere-Lachaise	2 Nord				1908	1908
124	2.39415730744822	48.848427189872	1908125	Nation	2 Nord	Widely known for having the most active guillotines during the French Revolution, the square was renamed Place de la Nation on Bastille Day, 14 July 1880, under the Third Republic.The square includes a large bronze sculpture, the Triomphe de la Républiq			1908	1908
125	2.39414282547156	48.848318575046996	1908126	Nation	1	Widely known for having the most active guillotines during the French Revolution, the square was renamed Place de la Nation on Bastille Day, 14 July 1880, under the Third Republic.The square includes a large bronze sculpture, the Triomphe de la Républiq			1908	1950
126	2.3564211291341097	48.831741338893096	1908127	Italie	5				1908	1950
127	2.35652132741081	48.8317133765833	1908128	Italie	6				1908	1950
128	2.29505255127748	48.8748854840331	1908129	Etoile	1				1908	1950
129	2.29459325787708	48.8742313388871	1908130	Etoile	2 Sud				1908	1908
130	2.3521149974749602	48.8662622038511	1908131	Reaumur-Sebastopol	4				1908	1950
0	2.3080047240217096	48.8830864543515	19151	Malesherbes	3				1915	1950
1	2.3030290302717003	48.8839868179824	19152	Wagram	3				1915	1950
2	2.29881153747407	48.884555468696696	19153	Pereire	3				1915	1950
3	2.29198772890263	48.8854558323277	19154	Porte de Champerret	3				1915	1950
4	2.2595746381882797	48.8493465119705	19155	Auteuil	8				1915	1950
5	2.2608067147359	48.84692974643471	19156	Rue Michel Ange	8				1915	1950
6	2.2709002649144905	48.84797227274429	19157	Mirabeau	8				1915	1950
7	2.26368057420572	48.849219342743204	19158	Rue Michel Ange - Rue d'Auteuil	8				1915	1950
8	2.2693852385557203	48.8483131330418	19159	Wilhem	8	Becomes Eglise d'Auteuil, Ligne 10			1915	1915
9	2.2662952120327997	48.8467384079869	191510	Chardon-Lagache	8				1915	1950
10	2.27852161505377	48.8472732202697	191511	Javel	8				1915	1950
11	2.28627639315456	48.84730293206321	191512	Beaugrenelle	8				1915	1915
12	2.2940905948423196	48.8473772115469	191513	Commerce	8				1915	1915
13	2.29674980035964	48.8494867488846	191514	La Motte-Picquet - Grenelle	8				1915	1950
14	2.3016819580789103	48.852532207717296	191515	Champ de Mars	8				1915	1950
15	2.3055890589228	48.8549537188867	191516	Ecole Militaire	8				1915	1950
16	2.30967443052762	48.8574643654366	191517	Latour Maubourg	8				1915	1950
17	2.31429461441525	48.8602721299214	191518	Invalides	8				1915	1950
18	2.32291103452723	48.86694242755979	191519	Concorde	8				1915	1950
19	2.32692212664833	48.868992541310604	191520	Madeleine	8				1915	1950
20	2.3334197787072797	48.870052699335396	191521	Opera	8				1915	1950
21	2.33452834578167	48.874147537481	191522	Chaussee d'Antin	8				1915	1950
22	2.38338040979651	48.8973643609437	191523	Porte de la Villette	7 bis				1915	1950
23	2.37956367334052	48.8952984210272	191524	Pont de Flandre	7 bis				1915	1950
24	2.37599204840005	48.8919719076023	191525	Crimee	7 bis				1915	1950
25	2.37326080579852	48.889415744654706	191526	Riquet	7 bis				1915	1950
26	2.3688137825883304	48.885423928544704	191527	La Villette	7 bis				1915	1950
27	2.3931498544866203	48.881537160227204	191528	Place du Danube	7				1915	1950
28	2.3987173874820495	48.8798563955493	191529	Pre Saint Gervais	7				1915	1950
29	2.39251956773242	48.8760746750241	191530	Place des Fetes	7				1915	1950
30	2.38817759231459	48.8793311565875	191531	Botzaris	7				1915	1950
31	2.38113939022602	48.878420742387	191532	Buttes Chaumont	7				1915	1950
32	2.3754317935074303	48.8808368416114	191533	Bolivar	7				1915	1950
33	2.36464495716522	48.881595216613995	191534	Louis Blanc	7 bis				1915	1950
34	2.36920376315675	48.882670582103394	190866	Avenue Jean Jaures	2	Name changed from Allemagne to Jean-Jaures			1915	1950
35	2.3621607557384303	48.8793311565875	191536	Chateau Landon	7				1915	1950
36	2.3572611819091898	48.8768000179626	191537	Gare de l'Est	7				1915	1950
37	2.34941495693127	48.87810559900989	191538	Poissonniere	7				1915	1950
38	2.34465279034398	48.8768450255015	191539	Cadet	7				1915	1950
39	2.34059094237247	48.8757245157162	191540	Le Peletier	7				1915	1950
40	2.32722321920131	48.846365703058794	191541	Saint-Placide	4				1915	1950
41	2.33360657323175	48.8701678528548	191542	Opera	7				1915	1950
42	2.36964081883208	48.8834223704603	191543	Avenue Jean-Jaures	7				1915	1950
43	2.3301303420113597	48.831459658571205	1908112	Mouton-Duvernet	4	Name changed from Rue Mouton-Duvernet to Mouton-Duvernet			1915	1950
44	2.32751611072804	48.82828523487	1908113	Alesia	4	Name changed from Rue d'Alesia to Alesia			1915	1950
45	2.3076931414676003	48.84522760977429	190834	Sevres-Lecourbe	5	Name changed from Sevres to Sevres-Lecourbe			1915	1950
46	2.3509975095764597	48.8844445247599	190861	Barbes-Rochechouart	2	Name changed from Barbes to Barbes-Rochechouart			1915	1915
47	2.34938409021111	48.884356902681	190830	Barbes-Rochechouart	4	Name changed from Barbes to Barbes-Rochechouart			1915	1950
48	2.36410863601674	48.882204840915605	191549	Louis Blanc	7				1915	1950
49	2.3288268021209904	48.8480454311948	190856	Rennes	4	Name changed from Vaugirard to Rennes			1915	1950
0	2.28643708426509	48.887639752581904	19501	Louis-Michel	3				1950	1950
1	2.28340663349282	48.890466230706	19502	Anatole France	3				1950	1950
2	2.27819076149054	48.8964979933008	19503	Pont de Levallois-Bécon	3				1950	1950
3	2.2472160579239704	48.835626727307904	19504	Marc Sembat	9				1950	1950
4	2.25642396603971	48.8391816791753	19505	Porte de Saint-Cloud	9				1950	1950
5	2.25881335991785	48.8425326583947	19506	Exelmans	9				1950	1950
6	2.2607948084997203	48.8456505260161	19507	Michel-Ange - Molitor	9				1950	1950
7	2.26251400653399	48.848360448341296	19508	Michel-Ange - Auteuil	9				1950	1950
8	2.2671179605918597	48.8522650676056	19509	Jasmin	9				1950	1950
9	2.26892457547533	48.85532465732761	195010	Ranelagh	9				1950	1950
10	2.2741113085278704	48.8580928575523	195011	Muette	9				1950	1950
11	2.27775367724454	48.864095481197396	195012	Pompe	9				1950	1950
12	2.29322645955296	48.864328592795204	195013	Iena	9				1950	1950
13	2.2998992790419	48.864911371789894	195014	Alma-Marceau	9				1950	1950
14	2.30849526921325	48.8684371847076	195015	Franklin D. Roosevelt	9				1950	1950
15	2.30928202085605	48.872545776619994	195016	Saint Philippe du Roule	9				1950	1950
16	2.3155468950487204	48.8739444462072	195017	Miromesnil	9				1950	1950
17	2.3215786576435296	48.874410669403	195018	Saint Augustin	9				1950	1950
18	2.32863028347901	48.87385702935799	195019	Havre-Caumartin	9				1950	1950
19	2.3344289344759503	48.87280802716759	195020	Chausee d'Antin	9				1950	1950
20	2.33990705702582	48.871962997625396	195021	Richelieu Drouot	9				1950	1950
21	2.34360770364196	48.8714093575804	195022	Montmartre	9				1950	1950
22	2.3484739082474304	48.870564328038206	195023	Bonne Nouvelle	9				1950	1950
23	2.35441825399304	48.8693696310991	195024	Strasbourg - Saint-Denis	9				1950	1950
24	2.36281027151625	48.86776698886379	195025	Republique	9				1950	1950
25	2.37035725949719	48.86394978644871	195026	Oberkampf	9				1950	1950
26	2.37531088095186	48.8605405293299	195027	Saint Ambroise	9				1950	1950
27	2.3800896687081403	48.8577140512058	195028	Voltaire	9				1950	1950
28	2.38568434705694	48.8545961835843	195029	Charonne	9				1950	1950
29	2.3888022146784103	48.8527312908014	195030	Boulets Montreuil	9				1950	1950
30	2.39623264686042	48.84914719998421	195031	Nation	9				1950	1950
31	2.4010114346167	48.8515948717618	195032	Buzenval	9				1950	1950
32	2.40648955716657	48.852673012901896	195033	Maraichers	9				1950	1950
33	2.41222993026404	48.8535180424442	195034	Porte de Montreuil	9				1950	1950
34	2.27594706236107	48.8361220894533	195035	Balard	8				1950	1950
35	2.2817165744082795	48.8383075106834	195036	Lourmel	8				1950	1950
36	2.28731125275709	48.8403763761144	195037	Boucicaut	8				1950	1950
37	2.2920609015636297	48.8425617973444	195038	Saint Jean-Baptiste	8				1950	1950
38	2.29439201754229	48.8448637743734	195039	Commerce	8				1950	1950
39	2.2987628600023	48.8492346168334	195040	La Motte-Pichet Grenelle	8				1950	1950
40	2.33990705702582	48.871962997625396	195041	Drouot	8				1950	1950
41	2.33989809971059	48.8717547010664	195042	Drouot	8				1950	1950
42	2.34829907454903	48.8700981048424	195043	Bonne Nouvelle	8				1950	1950
43	2.3541268644957003	48.8690782416018	195044	Strasbourg - Saint-Denis	8				1950	1950
44	2.35774009426264	48.868408045757896	195045	Saint Martin	8				1950	1950
45	2.35820631745837	48.8690199637023	195046	Saint Martin	9				1950	1950
46	2.36196524197398	48.8675921551654	195047	Republique	8				1950	1950
47	2.36607383388638	48.8631921737556	195048	Filles du Calvaire	8				1950	1950
48	2.36744336452385	48.860336556681794	195049	Debastien Froissard	8				1950	1950
49	2.36767647612172	48.8567816048143	195050	Chemin Vert	8				1950	1950
50	2.36901686780946	48.85366373719279	195051	Bastille	8				1950	1950
51	2.3751943251529304	48.85115778751571	195052	Ledru-Rollin	8				1950	1950
52	2.3843148164194705	48.850167063224795	195053	Faidherbe-Chaligny	8				1950	1950
53	2.3870393082195402	48.8476174051231	195054	Reuilly-Diderot	8				1950	1950
54	2.39024459269022	48.8446452322503	195055	Montgallet	8				1950	1950
55	2.39581013208929	48.8398081665946	195056	Daumesnil	8				1950	1950
56	2.4042895664617	48.836632021073704	195057	Michel-Bizot	8				1950	1950
57	2.40662068244037	48.8349711009389	195058	Porte Dorée	8				1950	1950
58	2.39977302925303	48.8320280670158	195059	Porte de Charenton	8				1950	1950
59	2.4079319351783703	48.8261128602199	195060	Liberte	8				1950	1950
60	2.35935730597284	48.897736398664506	195061	Porte de la Chapelle	12				1950	1950
61	2.36066855871084	48.890422522281504	195062	Marx-Dormoy	12				1950	1950
62	2.35131495584643	48.8911218570751	195063	Marcadet-Poissonniers	12				1950	1950
63	2.34397194051362	48.8924913877125	195064	J.Joffrin	12				1950	1950
64	2.3385229569134798	48.889460936940296	195065	Lamarck-Caulaincourt	12				1950	1950
65	2.33820242846642	48.88471128813371	195066	Abbesses	12				1950	1950
66	2.3376779273712205	48.8822927553058	195067	Pigalle	12				1950	1950
67	2.3373282599744103	48.8786503865892	195068	Saint Georges	12				1950	1950
68	2.3385229569134798	48.875911325314206	195069	Notre Dame de Lorette	12				1950	1950
69	2.3324329164192097	48.876202714811605	195070	Trinite	12				1950	1950
70	2.32707134966827	48.875561657917395	195071	Gare Saint Lazare	12				1950	1950
71	2.32392434309706	48.866441166650894	195072	Concorde	12				1950	1950
72	2.32115614287239	48.861021322000504	195073	Chemin des Deputes	12				1950	1950
73	2.32310845250453	48.8591272902678	195074	Solferino	12				1950	1950
74	2.32672168227147	48.8551061152046	195075	Bac	12				1950	1950
75	2.32774154551214	48.851696858085795	195076	Sevres-Babylone	12				1950	1950
76	2.32826604660734	48.8498028263531	195077	Rennes	12				1950	1950
77	2.3295481603956003	48.844499537501704	195078	Notre Dame des Champs	12				1950	1950
78	2.32278792405746	48.8445578154011	195079	Montparnasse	12				1950	1950
79	2.31803827525092	48.844295564853496	195080	Falguiere	12				1950	1950
80	2.3130263758967797	48.842751200517704	195081	Pasteur	12				1950	1950
81	2.3076939480955803	48.8411485582823	195082	Volontaires	12				1950	1950
82	2.30215754764624	48.839487638147496	195083	Vaugirard	12				1950	1950
83	2.2966211471969	48.8371856611186	195084	Convention	12				1950	1950
84	2.28808343492502	48.8324651512618	195085	Porte de Versaille	12				1950	1950
85	2.30597475006131	48.8485789904643	195086	Segur	10				1950	1950
86	2.31617338246799	48.8466849587317	195087	Duroc	10				1950	1950
87	2.32063164177719	48.8484041567659	195088	Vaneau	10				1950	1950
88	2.3270130717688	48.8510849401414	195089	Sevres-Babylone	10				1950	1950
89	2.33080113523414	48.8519299696837	195090	Croix-Rouge	10				1950	1950
90	2.3353759503422795	48.852221359181	195091	Mabillon	10				1950	1950
91	2.3394554033049504	48.8523379149799	195092	Odeon	10				1950	1950
92	2.3444381637093596	48.8509683843425	195093	Cluny	10				1950	1950
93	2.3489255619683	48.849890243202296	195094	Saint Germain	10				1950	1950
94	2.35227654118763	48.846277013435405	195095	Card Lemoine	10				1950	1950
95	2.35661824469791	48.84601476288779	195096	Lemoine Jussieu	10				1950	1950
96	2.36396126003071	48.84313000686421	195097	Gare d'Orleans - Austerliz	10				1950	1950
97	2.374859227231	48.81760428689779	195098	Pierre Curie	7				1950	1950
98	2.36874004778699	48.820896988217605	195099	Porte d'Ivry	7				1950	1950
99	2.3643983442767205	48.8192360680828	1950100	Porte de Choisy	7				1950	1950
100	2.3599692239172403	48.8183327606411	1950101	Porte d'Italie	7				1950	1950
101	2.35749241318991	48.8220042683075	1950102	La Maison Blanche	7				1950	1950
102	2.35688049524551	48.8256757759739	1950103	Tolbiac	7				1950	1950
103	2.35484076876417	48.8322320396639	1950104	Place d'Italie	7				1950	1950
104	2.3519851516903	48.835874408380604	1950105	Gobelins	7				1950	1950
105	2.35186859589137	48.840857168785	1950106	Censier Daubenton	7				1950	1950
106	2.3521891243384303	48.8437710637583	1950107	Monge	7				1950	1950
107	2.35676393944657	48.845490261792605	1950108	Lemoine Jussieu	7				1950	1950
108	2.3611930598060398	48.851376329638704	1950109	Sully-Morland	7				1950	1950
109	2.35714274579311	48.853153805572504	1950110	Place Marie	7				1950	1950
110	2.3466527238890897	48.8570875637865	1950111	Chatelet	7				1950	1950
111	2.3415825466354905	48.858340538625	1950112	Pont Neuf	7				1950	1950
112	2.33540508929201	48.863614688526795	1950113	Palais Royal	7				1950	1950
113	2.33377330810694	48.86641202770121	1950114	Pyramides	7				1950	1950
114	2.3286739919036	48.8970370638709	1950116	Porte de Saint Ouen	13				1950	1950
115	2.3271879054672002	48.89208344241629	1950117	Guy Mocquet	13				1950	1950
116	2.31416279493639	48.89400661309871	1950118	Porte de Clichy	13				1950	1950
117	2.3200780017322598	48.89050993913071	1950119	Brochant	13				1950	1950
118	2.32578923588	48.8873629325595	1950120	La Fourche	13				1950	1950
119	2.3277124065623997	48.8834874522449	1950121	Clichy	13				1950	1950
120	2.3273627391656	48.8792914434833	1950122	Liege	13				1950	1950
121	2.32578923588	48.8755325189677	1950123	Gare Saint Lazare	13				1950	1950
122	2.3148329907802503	48.8607007935534	1950124	Invalides	14				1950	1950
123	2.3156488813727902	48.856009422646295	1950125	Varenne	14				1950	1950
124	2.31509524132785	48.8519299696837	1950126	Saint Francois-Xavier	14				1950	1950
125	2.3167853004123904	48.8474425714247	1950127	Duroc	14				1950	1950
126	2.32127269867133	48.8430717289647	1950128	Montparnasse Bienvenüe	14				1950	1950
127	2.32284620195693	48.83858433070579	1950129	Gaite	14				1950	1950
128	2.31873761004452	48.8340095155976	1950130	Pernety	14				1950	1950
129	2.31323034854492	48.831066481674604	1950131	Plaisance	14				1950	1950
130	2.30623700060891	48.8277737803547	1950132	Porte de Vanves	14				1950	1950
131	2.34557458274896	48.8582239828261	1950133	Chatelet	11				1950	1950
132	2.3521017074892403	48.858020010178	1950134	Hotel-de-Ville	11				1950	1950
133	2.35379176657377	48.8615749620454	1950135	Rambuteau	11				1950	1950
134	2.35661824469791	48.865013358114005	1950136	Arts-et-Metiers	11				1950	1950
135	2.36387384318152	48.86746102989161	1950137	Republique	11				1950	1950
136	2.37080891321806	48.869675590071296	1950138	Goncourt	11				1950	1950
137	2.37614134101927	48.8716278997034	1950139	Belleville	11				1950	1950
138	2.38575719443128	48.873638487235006	1950140	Pyrenees	11				1950	1950
139	2.3898657863436803	48.874745767324896	1950141	Jourdain	11				1950	1950
140	2.39307107081435	48.8758821863645	1950142	Place des Fetes	11				1950	1950
141	2.39834522071609	48.8754742410683	1950143	Telegraphe	11				1950	1950
142	2.40705776668637	48.8771351612031	1950144	Porte des Lilas	11				1950	1950
143	2.41649878639998	48.87990336142771	1950145	Mairie des Lilas	11				1950	1950
144	2.40134653253863	48.868830560529005	1950146	Pelleport	3				1950	1950
145	2.40426042751197	48.8719484281505	1950147	Saint Fargeau	3				1950	1950
146	2.40618359819437	48.876464965359204	1950148	Porte des Lilas	3				1950	1950
147	2.27179924493941	48.8805231033281	1950149	Sablons	1				1950	1950
148	2.26001002341884	48.884059869784295	1950150	Pont de Neuilly	1				1950	1950
149	2.37054017269653	48.88256144972011	1950151	Jaures	5				1950	1950
150	2.37969820869756	48.884694143035404	1950152	Laumiere	5				1950	1950
151	2.38584538354757	48.8862413911269	1950153	Ourcq	5				1950	1950
152	2.39299617878125	48.8882068143783	1950154	Porte de Pantin	5				1950	1950
153	2.40223784981425	48.89054859527351	1950155	Hoche	5				1950	1950
154	2.4110613456873904	48.8926394710728	1950156	Eglise de Pantin	5				1950	1950
155	2.367942979103	48.884937463049404	1950157	Stalingrad	5				1950	1950
156	2.28828859850403	48.875327065856396	19085	Argentine	1	Name changed from Obligado to Argentine			1950	1950
157	2.3490835188154597	48.8914002472816	190864	Marcadet-Poissonniers	4	Name changed from Marcadet to Marcadet-Poissonniers			1950	1950
158	2.3000722153532003	48.8714205407053	190812	George V	1	Name changed from Alma to George V in between 1915 and 1950			1950	1950
159	2.30796919192314	48.86907762210279	190815	Franklin D. Roosevelt	1	Station Marbeu was merged with station Franklin D. Roosevelt in-between 1915 and			1950	1950
160	2.31345686710034	48.867385932762396	190818	Champs-Elysees - Clemenceau	1	Clemenceau was added to Champs-Elysees in-between 1915 and 1950			1950	1950
161	2.32908296770467	48.873277741187	190827	Havre-Caumartin	3	Name changed from Caumartin to Havre-Caumartin in-between 1915 and 1950			1950	1950
162	2.34340373099382	48.870972273334395	1950158	Montmartre	8				1950	1950
163	2.3539950707173	48.869435257431796	190839	Strasbourg - Saint-Denis	4	Name changed from Saint-Denis to Strasbourg-Saint-Denis in-between 1915 and 1950			1950	1950
164	2.3706976096043597	48.8776288503427	190867	Colonel Fabien	2	Line was renamed from Combat to Colonel Fabien after WWII in honor of Fabien			1950	1950
165	2.4003411250491897	48.845511151718995	190892	Picpus	6	Saint-Mandé was changed to Picpus in-between 1915 to 1950			1950	1950
